,paper-date,title,paragraph,sentence,source:ADJ,source:ADP,source:ADV,source:AUX,source:CCONJ,source:DET,source:INTJ,source:NOUN,source:NUM,source:PRON,source:PROPN,source:PUNCT,source:SCONJ,source:SYM,source:VERB,source:X,advmod,aux,cop,fixed,iobj,nmod:poss,nsubj,nsubj:pass,obj,obl,obl:agent,xcomp,ID
5818,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kindervriend.docx,,1,,,,,,,,ondergang,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kindervriend.docx
5819,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kindervriend.docx,,,,,,,,,,,,,,,,,denderen,,,,,,,,,,ondergang,in volle omvang ;op me ,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kindervriend.docx
5820,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kindervriend.docx,,3,,,,,,,,,,,,,,,durven,,,,,,,,ik,,,,,aankijken,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kindervriend.docx
5821,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kindervriend.docx,,,,,,,,,,,,,,,,,begrijpen,,,,,,,,ik,,,,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kindervriend.docx
5822,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,0,0,,,,hebben,,,,,,,,,,,,,er,,,,,,ik,,beroep,Sinds Elf September en Zeven Oktober ,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5823,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,,2,,,,,,,,dossierlade,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5824,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,,3,,,,,,,,,,,,,,,opgeslagen,,ook,hebben,,,,,ik,,videomateriaal,,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5825,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,,6,,,,,,,,,,,,,,,maken,,,hebben,,,,,ik,,map,Voor foto's ,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5826,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,,8,,,,,,,,,,,,,,,vinden,,toch;wel,,,,,,ik,,kroonspanner;afbeelding,,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5827,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,1,2,,,,,,,,,,,,,,,lezen,,,,,,,,ik,,,,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5828,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,,,,,,,,,,,,,,,,,kijken,,,,,,mij,,,,ongeluk,,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5829,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,,,,,,,,,,bloed,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5830,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,,,,,,,,,,,,,,,,,lukken,,niet,,,,mij,,,,,,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5831,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,2,0,verkeerd,,,,,,,,,,,,,,,,niet,,,,,,,,,Begrijp me ,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5832,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,,,,,,,,,,,,,,,,,vinden,,vreselijk,,,,,,ik,,wat,,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5833,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,,,,,,,,,,,,,,,,,uitleggen,,niet,kunnen,,,,,oorlog;ik,,,", voor mijzelf noch voor anderen",,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5834,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,3,3,,,,,,,,,,,,,,,bedoelen,,dan,,,,,,ik,,horror,,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5835,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,4,0,,,,,,,,,,,,,,,ontdekken,,,,,,,,ik,,,een keer ,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5836,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,,1,,,,,,,,,,,,,,,vergeten,,gauw;weer,,,,,,ik,,het,,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5837,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,5,1,,,,,,,,,,,,,,,krijgen,,,,,,,,ik,,iets,op die gezegende dag ,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5838,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,,2,,,,,,,,Fotomap,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5839,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,6,0,,,,,,,,oog,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5840,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,8,2,,,,,,,,,,,,,,,vermoeden,,,,,,,,ik,,,,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5841,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,11,0,,,,,,,,,,,,,,,zien,,voor;dan,,,,,,ik,,het,,,eindelijk,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5842,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,12,0,,,,,,,,,,,,,,,blijven,,Lang,,,,,,ik,,,,,kijken,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5843,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,,1,,,,,,,,,,,,,,,beginnen,,opnieuw,,,,,,ik,,,bij het eerste plaatje,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5844,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,,,,,,,,,,oog,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5845,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,,3,,,,,,,,,,,,,,,blijven,,steeds,,,,,,ik,,,,,afvragen,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5846,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,,,,,,,,,,,,,,,,,afvragen,,,,,,mij,,,,,,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5847,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,,8,,,,,,,,,,,,,,,beseffen,,,,,,,,ik,,,,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5848,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,Kroniek van een Aangekondigde Dood.docx,13,0,,,,,,,,,,,,,,,begrijpen,,ineens;ook,,,,,,ik,,drama,,,,de Volkskrant-date-2001-12-01-page-11.zip.ZIP Kroniek van een Aangekondigde Dood.docx
5849,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,"Men praat op de berg, maar namens wie_ ; AFGHANEN.docx",4,0,,,,,,,,,,,,,,,weten,,niet;zo;min,,,,,,laat;ik,,verslaggever,"uit eigen waarneming, want tot de Petersberg ",,,"de Volkskrant-date-2001-12-01-page-11.zip.ZIP Men praat op de berg, maar namens wie_ ; AFGHANEN.docx"
5850,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,"Men praat op de berg, maar namens wie_ ; AFGHANEN.docx",,,,,,,,,,,,,,,,,toelaten,,niet,,,,,,,ik,,deze week ,,,"de Volkskrant-date-2001-12-01-page-11.zip.ZIP Men praat op de berg, maar namens wie_ ; AFGHANEN.docx"
5851,de Volkskrant-date-2001-12-01-page-11.zip.ZIP,"Men praat op de berg, maar namens wie_ ; AFGHANEN.docx",6,0,,,,mochten,,,,,,,,,,,,,daar;niet,,,,,,wij,,,,,,"de Volkskrant-date-2001-12-01-page-11.zip.ZIP Men praat op de berg, maar namens wie_ ; AFGHANEN.docx"
5852,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Antwoord Tanja Nijmeijer stemde me zo droevig.docx,1,0,,,,,,,,,,,,,,,weten,,niet,,,,,,ik,,,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Antwoord Tanja Nijmeijer stemde me zo droevig.docx
5853,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Antwoord Tanja Nijmeijer stemde me zo droevig.docx,,,,,,,,,,vraag,,,,,,,,,,,,,,,ik,,,in alle mogelijke gevallen ,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Antwoord Tanja Nijmeijer stemde me zo droevig.docx
5854,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Antwoord Tanja Nijmeijer stemde me zo droevig.docx,,,,,,hebben,,,,,,,,,,,,,,,,,,,ik,,twijfel,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Antwoord Tanja Nijmeijer stemde me zo droevig.docx
5855,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Antwoord Tanja Nijmeijer stemde me zo droevig.docx,2,0,,,,,,,,,,,,,,,weten,,inmiddels,,,,,,we,,,door een van zijn boeken,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Antwoord Tanja Nijmeijer stemde me zo droevig.docx
5856,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Antwoord Tanja Nijmeijer stemde me zo droevig.docx,,3,,,,,,,,,,,,,,,hopen,,,mogen,,,,,ik,,,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Antwoord Tanja Nijmeijer stemde me zo droevig.docx
5857,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Antwoord Tanja Nijmeijer stemde me zo droevig.docx,3,0,,,,,,,,,,,,,,,hebben,,,,,,,,ik,,,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Antwoord Tanja Nijmeijer stemde me zo droevig.docx
5858,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Antwoord Tanja Nijmeijer stemde me zo droevig.docx,,1,,,,,,,,,,,,,,,weten,,niet;precies,,,,,,ik,,,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Antwoord Tanja Nijmeijer stemde me zo droevig.docx
5859,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Antwoord Tanja Nijmeijer stemde me zo droevig.docx,,,,op,,,,,,,,,,,,,,,,,zijn,zoek,,,ik,,waar,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Antwoord Tanja Nijmeijer stemde me zo droevig.docx
5860,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Antwoord Tanja Nijmeijer stemde me zo droevig.docx,4,0,,,,,,,,,,,,,,,willen,,,,,,,,ik,,,,,zien,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Antwoord Tanja Nijmeijer stemde me zo droevig.docx
5861,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Antwoord Tanja Nijmeijer stemde me zo droevig.docx,,1,,,,,,,,,,,,,,,ontdekken,,niet,,,,,,ik,,,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Antwoord Tanja Nijmeijer stemde me zo droevig.docx
5862,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Antwoord Tanja Nijmeijer stemde me zo droevig.docx,5,2,,,,,,,,,,,,,,,stemlen,,,,,,me,,antwoord,,,,,droevig,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Antwoord Tanja Nijmeijer stemde me zo droevig.docx
5863,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Antwoord Tanja Nijmeijer stemde me zo droevig.docx,6,0,onbekend,,,,,,,,,,,,,,,,totaal,,,,,,,,,voor mij ,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Antwoord Tanja Nijmeijer stemde me zo droevig.docx
5864,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Antwoord Tanja Nijmeijer stemde me zo droevig.docx,,,,,,,,,,,,,,,,,willen,,,,,,,,ik,,,,,begrijpen,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Antwoord Tanja Nijmeijer stemde me zo droevig.docx
5865,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Antwoord Tanja Nijmeijer stemde me zo droevig.docx,,1,,,,,,,,,,,,,,,lukken,,niet,,,,me,,,,,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Antwoord Tanja Nijmeijer stemde me zo droevig.docx
5866,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Avondje lachen met Dirk & Wes.docx,12,0,,,,,,,,,,,,,,,denken,,even,,,,,,ik,,,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Avondje lachen met Dirk & Wes.docx
5867,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,'Ik ben niet zo bezig met dingen als lijstjes'.docx,17,0,,,,,,,,,,,,,,,spoelen,,,,,,,,we,,tijd,"twintig jaar ;, naar 2021",,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP 'Ik ben niet zo bezig met dingen als lijstjes'.docx
5868,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Slachtoffer seksueel geweld_ Bel 0800-0188 en er komt snel hulp.docx,2,0,,,,,,,,,,,,,,,kennen,,,,,,,,ik,,vrouw,,,persoonlijk,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Slachtoffer seksueel geweld_ Bel 0800-0188 en er komt snel hulp.docx
5869,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Slachtoffer seksueel geweld_ Bel 0800-0188 en er komt snel hulp.docx,5,0,,,,,,,,,,,,,,,hebben,,,,,,,,ik,,nieuw,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Slachtoffer seksueel geweld_ Bel 0800-0188 en er komt snel hulp.docx
5870,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Van betonrot en de financieel directeur.docx,1,1,,,,,,,,,,,,,,,maken,,,,,,,,ik,,contributie,Een minuut geleden ,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Van betonrot en de financieel directeur.docx
5871,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Van betonrot en de financieel directeur.docx,,4,,,,,,,,lid,,,,,,,,,daar,,zijn,,,,ik,,,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Van betonrot en de financieel directeur.docx
5872,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Van betonrot en de financieel directeur.docx,,5,,,,,,,,,,,,,,,bedenk,,nu,,,,,,ik,,,"Al veertig jaar, ",,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Van betonrot en de financieel directeur.docx
5873,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Van betonrot en de financieel directeur.docx,2,0,,,,,,,,,,,,,,,doen,,,,,,,,ik,,wat,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Van betonrot en de financieel directeur.docx
5874,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Van betonrot en de financieel directeur.docx,,,,,,,,,,,,,,,,,krijgen,,,,,,,,ik,,werk,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Van betonrot en de financieel directeur.docx
5875,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Van betonrot en de financieel directeur.docx,,2,,,,zijn,,,,,,,,,,,,,,,,,,,,,,Volgens mij ,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Van betonrot en de financieel directeur.docx
5876,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Van betonrot en de financieel directeur.docx,,,,,,,,,,ingeschref,,,,,,,,,,,,,,mijn,,,,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Van betonrot en de financieel directeur.docx
5877,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Van betonrot en de financieel directeur.docx,,,,,,,,,,,,,,,,,krijgen,,dus;misschien;nog;wel,zijn,,,,,ik;ik,,speld,"vanaf mijn 25ste ingeschreven, ;dezer dagen ",,opsturen,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Van betonrot en de financieel directeur.docx
5878,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Van betonrot en de financieel directeur.docx,,3,,,,,,,,,,,,,,,weten,,,,,,,,ik,,,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Van betonrot en de financieel directeur.docx
5879,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Van betonrot en de financieel directeur.docx,,4,,,,,,,,,,,,,,,vinden,,,,,,,,ik,,dat;beetje,,,pathetisch,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Van betonrot en de financieel directeur.docx
5880,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Van betonrot en de financieel directeur.docx,,6,,,,hebben,,,,,,,,,,,,,,,,,,,ik,,niets,er op ,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Van betonrot en de financieel directeur.docx
5881,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Van betonrot en de financieel directeur.docx,,7,,,,,,,,,,,,,,,zien,,altijd,,,,,,ik,,mens;blok,daar ,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Van betonrot en de financieel directeur.docx
5882,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Van betonrot en de financieel directeur.docx,,8,,,,,,,,ding,,,,,,,,,,,zijn,,,mijn,het,,,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Van betonrot en de financieel directeur.docx
5883,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Van betonrot en de financieel directeur.docx,4,1,,,,,,,,bedrijf,,,,,,,,,,,,,,ons,,,,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Van betonrot en de financieel directeur.docx
5884,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Van betonrot en de financieel directeur.docx,,3,,,,,,,,,,,,,,,zeggen,,dan;wel;eens,,,,,,ik;ze,,,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Van betonrot en de financieel directeur.docx
5885,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Van betonrot en de financieel directeur.docx,,7,,,,,,,,bond,,,,,,,,,,,,,,mijn,,,,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Van betonrot en de financieel directeur.docx
5886,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Van betonrot en de financieel directeur.docx,5,1,,,,,,,,,,,,,,,begrijpen,,ook;wel;weer,,,,,,ik,,schouderophalen,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Van betonrot en de financieel directeur.docx
5887,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Van betonrot en de financieel directeur.docx,,,,,,,,,,collega,,,,,,,,,,,,,,mijn,,,,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Van betonrot en de financieel directeur.docx
5888,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Van betonrot en de financieel directeur.docx,,4,,,,,,,,,,,,,,,regelen,,zelf,hebben,,,,,ik,,,op het punt ,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Van betonrot en de financieel directeur.docx
5889,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Van betonrot en de financieel directeur.docx,,6,,,,,,,,,,,,,,,verloochenen,,niet,kunnen,,,,,ik,,het,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Van betonrot en de financieel directeur.docx
5890,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP,Van betonrot en de financieel directeur.docx,,7,,,,,,,,,,,,,,,hebben,,dus;veel,,,,,,ik,,arbeid,,,,AD_Algemeen Dagblad-date-2021-11-05-page-8.zip.ZIP Van betonrot en de financieel directeur.docx
5891,de Volkskrant-date-2015-08-04-page-8.zip.ZIP,Do It in De Kunsthal __.docx,3,4,,,,,,,,,,,,,,,neurie,,,,,,,,ik,,,,,,de Volkskrant-date-2015-08-04-page-8.zip.ZIP Do It in De Kunsthal __.docx
5892,de Volkskrant-date-2015-08-04-page-8.zip.ZIP,Do It in De Kunsthal __.docx,6,8,,,,,,,,,,,,,,,doen,,,,,,,,ik,,oog,,,,de Volkskrant-date-2015-08-04-page-8.zip.ZIP Do It in De Kunsthal __.docx
5893,de Volkskrant-date-2015-08-04-page-8.zip.ZIP,Do It in De Kunsthal __.docx,,,,,,,,,,oog,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2015-08-04-page-8.zip.ZIP Do It in De Kunsthal __.docx
5894,de Volkskrant-date-2015-08-04-page-8.zip.ZIP,Fort Europa.docx,1,0,,,,,,,,verrassing,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2015-08-04-page-8.zip.ZIP Fort Europa.docx
5895,de Volkskrant-date-2015-08-04-page-8.zip.ZIP,Fort Europa.docx,,,,,,,,,,genoegen,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2015-08-04-page-8.zip.ZIP Fort Europa.docx
5896,de Volkskrant-date-2015-08-04-page-8.zip.ZIP,Fort Europa.docx,,,,,,,,,,,,,,,,,zien,,gisteren,,,,,,ik,,aankondiging,Tot mijn verrassing ;tot mijn grote genoegen ;op de voorpagina van deze krant ,,,de Volkskrant-date-2015-08-04-page-8.zip.ZIP Fort Europa.docx
5897,de Volkskrant-date-2015-08-04-page-8.zip.ZIP,Fort Europa.docx,2,0,verliefd,,,,,,,,,,,,,,,,al,,zijn,,,,Stiekem;ik,,,een beetje ;op de Volkskrant en haar hoofdredacteur,,,de Volkskrant-date-2015-08-04-page-8.zip.ZIP Fort Europa.docx
5898,de Volkskrant-date-2015-08-04-page-8.zip.ZIP,Fort Europa.docx,,1,,,,,,,,hart,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2015-08-04-page-8.zip.ZIP Fort Europa.docx
5899,de Volkskrant-date-2015-08-04-page-8.zip.ZIP,Fort Europa.docx,4,1,,,,,,,,rondgebracht,,,,,,,,,nog,hebben,,,,,ik,,krant,met veel plezier ;in de Zaandamse buurt Poelenburg,,,de Volkskrant-date-2015-08-04-page-8.zip.ZIP Fort Europa.docx
5900,de Volkskrant-date-2015-08-04-page-8.zip.ZIP,Fort Europa.docx,5,0,,,,,,,,,,,,,,,weten,,niet,,,,,,ik,,,op zijn initiatief voor de reeks 'Fort Europa' ,,,de Volkskrant-date-2015-08-04-page-8.zip.ZIP Fort Europa.docx
5901,de Volkskrant-date-2015-08-04-page-8.zip.ZIP,Fort Europa.docx,6,0,,,,,,,,,,,,,,,weten,,dan,,,,,,ik;bodemlozeputterij,,,,,,de Volkskrant-date-2015-08-04-page-8.zip.ZIP Fort Europa.docx
5902,de Volkskrant-date-2015-08-04-page-8.zip.ZIP,Fort Europa.docx,7,0,,,,,,,,,,,,,,,hopen,,toch;toch,,,,,,ik,,,,,,de Volkskrant-date-2015-08-04-page-8.zip.ZIP Fort Europa.docx
5903,de Volkskrant-date-2015-08-04-page-8.zip.ZIP,Fort Europa.docx,,,,,,,,,,ader,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2015-08-04-page-8.zip.ZIP Fort Europa.docx
5904,de Volkskrant-date-2015-08-04-page-8.zip.ZIP,Fort Europa.docx,8,0,,,,,,,,,,,,,,,zijn,,,,,,,,ik,,,"Vorige week ;in Kilis;, aan de Turks-Syrische grens",,,de Volkskrant-date-2015-08-04-page-8.zip.ZIP Fort Europa.docx
5905,de Volkskrant-date-2015-08-04-page-8.zip.ZIP,Fort Europa.docx,,4,,,,,,,,,,,,,,,krijgen,,,,,,,,ik,,,,,horen,de Volkskrant-date-2015-08-04-page-8.zip.ZIP Fort Europa.docx
5906,de Volkskrant-date-2015-08-04-page-8.zip.ZIP,Fort Europa.docx,10,1,,,,,,,,,,,,,,,zuiglen,,,,,,,,ik,,dit,uit mijn duim,,,de Volkskrant-date-2015-08-04-page-8.zip.ZIP Fort Europa.docx
5907,de Volkskrant-date-2015-08-04-page-8.zip.ZIP,Fort Europa.docx,,,,,,,,,,duim,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2015-08-04-page-8.zip.ZIP Fort Europa.docx
5908,de Volkskrant-date-2015-08-04-page-8.zip.ZIP,Keep calm.docx,1,0,,,,,,,,,,,,,,,besluiten,,spontaan,,,,,,ik,,,In het drukste weekend van het jaar ,,halen,de Volkskrant-date-2015-08-04-page-8.zip.ZIP Keep calm.docx
5909,de Volkskrant-date-2015-08-04-page-8.zip.ZIP,Keep calm.docx,,,,,,,,,,dochter,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2015-08-04-page-8.zip.ZIP Keep calm.docx
